cityOriginId,cityOriginName,allProperties,destinationType,propertyId,propertyClass,reviewScore,page,position,propertyOriginName,propertyURL,propertyLatitude,propertyLongitude,hotel_desc,propertyAddress,numberOfReviews
20023488,"Orlando, Florida, USA",1813,city,59630,3,8.3,10,140,Legacy Vacation Resorts - Lake Buena Vista,"http://www.booking.com/hotel/us/c-r-lake-buena-vista-lake-buena-vista-florida.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=7effefe1fba3998f04f4d47e4342235e8168159bX140;highlight_room=",-81.49979398,28.3874527,"This Lake Buena Vista property is 4 miles from Walt Disney World Theme Park and 3 miles from Sea World Orlando. It features an outdoor pool, business centre and playground.","8451 Palm Parkway, Lake Buena Vista, Orlando, FL 32836, United States of America",390
20023488,"Orlando, Florida, USA",1813,city,75661,3,8.7,7,94,Vista Cay Resort by Millenium at Universal Blvd.,"http://www.booking.com/hotel/us/vista-cay-resort-by-millenium.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=0b1e4c4b14e41d0b40e22f4f81d99353352d9aa9X94;highlight_room=",-81.44868046,28.4288405,"This family-friendly property offers all the comforts of home, including an outdoor pool and fully equipped kitchens and is only moments from top Orlando sites, including Walt Disney World.","4874 Cayview Avenue, Orlando, FL 32819, United States of America",505
20023488,"Orlando, Florida, USA",1813,city,78947,3,8,4,54,"Hawthorn Suites by Wyndham Lake Buena Vista, a staySky Hotel & Resort","http://www.booking.com/hotel/us/hawthorn-suites-lake-buena-vista.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=eac4cd41dc62fd918285ee3d7d2cd06237525be8X54;highlight_room=",-81.49808273,28.38916582,"Located in Orlando, Florida, this hotel offers free scheduled shuttle services to Walt Disney World. Guest rooms provide free WiFi and the hotel features an outdoor pool, hot tub, hot breakfast daily....","8303 Palm Parkway, Lake Buena Vista, Orlando, FL 32836, United States of America",356
20023488,"Orlando, Florida, USA",1813,city,79613,3,8,10,149,Westgate Town Center Resort,"http://www.booking.com/hotel/us/wg-town-center-kissimmee-florida.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=7effefe1fba3998f04f4d47e4342235e8168159bX149;highlight_room=",-81.59101725,28.32890468,"Located just one mile (1.6 km)  from Walt Disney World, and minutes from Universal Studios and SeaWorld, these apartments are the perfect place for an Orlando family holiday.","7700 Westgate Boulevard, Celebration, Orlando, FL 34747, United States of America",701
20023488,"Orlando, Florida, USA",1813,city,79614,3,7.9,13,183,Westgate Vacation Villas Resort,"http://www.booking.com/hotel/us/wg-vacation-villas-kissimmee-florida.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=cdb8592c107a8477dce6e727328b014d98c44a9aX183;highlight_room=",-81.59598738,28.32859586,"This Orlando resort boasts 14 heated outdoor pools and hot tubs and a fitness centre. Guests will enjoy transport service to area theme parks like the Walt Disney World Resort, which is 3.2 km away.","7700 Westgate Boulevard, Celebration, Orlando, FL 34747, United States of America",271
20023488,"Orlando, Florida, USA",1813,city,79652,3,8,10,138,Westgate Blue Tree Resort,"http://www.booking.com/hotel/us/wg-blue-tree-orlando-florida.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=7effefe1fba3998f04f4d47e4342235e8168159bX138;highlight_room=",-81.50295094,28.3884499,"These Orlando villas are 1 mile from the Walt Disney World Resort and 3 miles from the Orlando Premium Outlets. Guests can enjoy 4 outdoor pools, 2 hot tubs, and a kids pool.","12007 Cypress Run Road, Lake Buena Vista, Orlando, FL 32836, United States of America",187
20023488,"Orlando, Florida, USA",1813,city,79653,4,8.2,3,32,Westgate Palace Resort,"http://www.booking.com/hotel/us/wg-palace-orlando-florida.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=5ce9dd148d96667525e4e841ca4cbdc41b0e6f08X32;highlight_room=",-81.46574602,28.45674801,"This Orlando property offers free scheduled shuttle service to Universal Studios, SeaWorld and Disney World. The property features a 24-hour front desk and a fully equipped kitchen in every suite.","6145 Carrier Drive, Orlando, FL 32819, United States of America",583
20023488,"Orlando, Florida, USA",1813,city,171701,5,9.3,7,93,Villas of Grand Cypress,"http://www.booking.com/hotel/us/villas-of-grand-cypress.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=0b1e4c4b14e41d0b40e22f4f81d99353352d9aa9X93;highlight_room=",-81.52870484,28.40732525,"This all-suite property is located next to Walt Disney World in Orlando, Florida.","One North Jacaranda, Orlando, FL 32836, United States of America",387
20023488,"Orlando, Florida, USA",1813,city,175348,4,9,1,6,Hyatt Regency Grand Cypress,"http://www.booking.com/hotel/us/hyatt-regency-grand-cypress.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=09b37eedb7dfc640e640ee4b88d17332608e40f8X6;highlight_room=",-81.50960147,28.38195215,"Hyatt Regency Grand Cypress features the Jack Nicklaus Golf Course and Marilyn Monroe Spa on site. The Orlando, Florida resort is a short drive from Walt Disney World.","One Grand Cypress Boulevard, Lake Buena Vista, Orlando, FL 32836, United States of America",1593
20023488,"Orlando, Florida, USA",1813,city,175697,3,7.8,7,91,Ramada Suites Orlando Airport,"http://www.booking.com/hotel/us/amerisuites-orlando-airport-northeast.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=0b1e4c4b14e41d0b40e22f4f81d99353352d9aa9X91;highlight_room=",-81.30858868,28.45622214,"Offering free shuttle service to and from the Orlando International Airport, this all-suite hotel features a daily hot breakfast. Free WiFi and an outdoor pool are also provided.","7500 Augusta National Drive, Orlando, FL 32822, United States of America",1365
20023488,"Orlando, Florida, USA",1813,city,180955,4,8.3,9,129,Orlando Airport Marriott Lakeside,"http://www.booking.com/hotel/us/marriot-orlando-airport.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=4e17f272b031a856aa5dec0c70af75d923ab68acX129;highlight_room=",-81.3063249,28.45579768,"Located one mile from Orlando International Airport with free scheduled shuttle services, this hotel features indoor and outdoor pools. A full-service pool bar is available and rooms include cable TV....","7499 Augusta National Drive, Orlando, FL 32822, United States of America",479
20023488,"Orlando, Florida, USA",1813,city,180971,4,8.9,3,33,Renaissance Orlando at SeaWorld®,"http://www.booking.com/hotel/us/renaissance-orlando-resort.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=5ce9dd148d96667525e4e841ca4cbdc41b0e6f08X33;highlight_room=",-81.46712601,28.41169565,"Renaissance Orlando Resort is by SeaWorld® aquarium park, just a short distance from Universal Orlando.","6677 Sea Harbor Drive, Orlando, FL 32821, United States of America",1198
20023488,"Orlando, Florida, USA",1813,city,180973,3,8.5,2,25,Residence Inn by Marriott Orlando at SeaWorld,"http://www.booking.com/hotel/us/residence-inn-orlando-seaworld-international-center.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=39943cd567b11b83cd66376f31e5a312dd126da4X25;highlight_room=",-81.47677124,28.40613265,"This Orlando hotel provides free shuttle service to nearby attractions, including SeaWorld and Walt Disney World.","11000 Westwood Boulevard, Orlando, FL 32821, United States of America",2551
20023488,"Orlando, Florida, USA",1813,city,180978,4,8.3,10,136,Orlando World Center Marriott,"http://www.booking.com/hotel/us/marriott-orlando-world-center.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=7effefe1fba3998f04f4d47e4342235e8168159bX136;highlight_room=",-81.51007354,28.36044744,"This Central Florida Marriott Orlando World Center features 6 outdoor swimming pools, a championship golf course, and full-service spa.","8701 World Center Drive, Lake Buena Vista, Orlando, FL 32821, United States of America",825
20023488,"Orlando, Florida, USA",1813,city,181048,4,8.9,11,162,Hyatt Regency Orlando International Airport Hotel,"http://www.booking.com/hotel/us/hyatt-regency-orlando-international-airport.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=55a095392e6d9e032f0fab1fae3125f93a024d8aX162;highlight_room=",-81.3058126,28.4311096,"Placed inside Orlando International Airport's main terminal, and easily accessible from popular area attractions, this hotel provides everything needed for a relaxing stay, including an airline ticket...","9300 Jeff Fuqua Boulevard, Orlando, Fl 32827, United States of America",1625
20023488,"Orlando, Florida, USA",1813,city,181445,3,8.6,6,86,Radisson Hotel Orlando - Lake Buena Vista,"http://www.booking.com/hotel/us/radisson-lbv-orlando.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=5e55799456e3e2b7132844da68c61adc8f44f9a9X86;highlight_room=",-81.50413513,28.3798519,Radisson Hotel Orlando - Lake Buena Vista is located less than 1.6 km from Disney Springs. Complimentary scheduled transfer service to Walt Disney World and Universal Orlando can be arranged.,"12799 South Apopka Vineland Road, Lake Buena Vista, Orlando, FL 32836, United States of America",1896
20023488,"Orlando, Florida, USA",1813,city,181525,3,7.9,2,19,La Quinta Inn Orlando International Drive North,"http://www.booking.com/hotel/us/la-quinta-inn-international-drive-north.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=39943cd567b11b83cd66376f31e5a312dd126da4X19;highlight_room=",-81.45985588,28.46321264,"Located on International Drive, the La Quinta Inn Orlando offers a free transfer services to area theme parks, including Disney World and Universal Orlando. It features an outdoor pool and free WiFi.","5825 International Drive, Orlando, FL 32819, United States of America",2455
20023488,"Orlando, Florida, USA",1813,city,181849,3,8.4,14,196,Hyatt Place - Orlando Universal,"http://www.booking.com/hotel/us/hyatt-place-orlando-universal.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=adf6053d8646c40f99820dcdc07c96b09541bffeX196;highlight_room=",-81.457006,28.475067,Located next to Universal Studios Orlando this completely non-smoking hotel features free Wi-Fi and a daily hot breakfast with food available 24 hours. An outdoor swimming pool is also available.,"5895 Caravan Court, Orlando, FL 32819, United States of America",294
20023488,"Orlando, Florida, USA",1813,city,182173,3,9.1,1,13,Staybridge Suites-Lake Buena Vista,"http://www.booking.com/hotel/us/staybrige-suites-orlando.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=09b37eedb7dfc640e640ee4b88d17332608e40f8X13;highlight_room=",-81.50539108,28.39032204,This Florida hotel is 4 minutes' drive from the Walt Disney World Resort and 5 minutes' walk from restaurants at Crossroads.,"8751 Suiteside Drive, Lake Buena Vista, Orlando, FL 32836, United States of America",1993
20023488,"Orlando, Florida, USA",1813,city,182216,3,8.1,6,77,Holiday Inn Express & Suites - Nearest Universal Orlando,"http://www.booking.com/hotel/us/holiday-inn-express-orlando1.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=5e55799456e3e2b7132844da68c61adc8f44f9a9X77;highlight_room=",-81.454655,28.482067,"At the intersection of Interstate 4 and the Florida Turnpike, this hotel is 2 minutes from Universal Studios. It offers a daily breakfast.","5605 Major Boulevard, Orlando, Fl 32819, United States of America",188
20023488,"Orlando, Florida, USA",1813,city,182221,4,8.7,1,4,Sonesta ES Suites Orlando International Drive,"http://www.booking.com/hotel/us/orlando-suites-international-drive.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=09b37eedb7dfc640e640ee4b88d17332608e40f8X4;highlight_room=",-81.47115067,28.44216429,"The family-friendly Sonesta ES Suites is opposite I-Drive 360, which includes the Orlando Eye, and 3.2 km from the Universal Studios Orlando.","8480 International Drive, Orlando, FL 32819, United States of America",979
20023488,"Orlando, Florida, USA",1813,city,182232,3,8.7,5,64,Fairfield Inn & Suites by Marriott Orlando International Drive/Convention Center,"http://www.booking.com/hotel/us/holiday-inn-orlando.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=1f5f9d5b71eb3ec4be5887f9ffaf4c803dc28436X64;highlight_room=",-81.46703549,28.44540076,"Situated near the Orange County Convention Center, this Orlando hotel offers a 24-hour fitness centre, free Wi-Fi, and an outdoor pool.","8214 Universal Boulevard, Orlando, FL 32819, United States of America",1139
20023488,"Orlando, Florida, USA",1813,city,182255,3,7.8,9,128,Holiday Inn Orlando International Airport,"http://www.booking.com/hotel/us/holiday-inn-select-orlando.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=4e17f272b031a856aa5dec0c70af75d923ab68acX128;highlight_room=",-81.30877376,28.45963433,"One mile from Orlando International Airport and featuring free 24-hour airport shuttles, this hotel is near several area attractions and offers an on-site restaurant.","5750 T.G. Lee Boulevard, Orlando, FL 32822, United States of America",319
20023488,"Orlando, Florida, USA",1813,city,182350,4,8.6,2,24,Holiday Inn Orlando – Disney Springs™ Area,"http://www.booking.com/hotel/us/holiday-inn-hotels-downtown-disney-resort-area.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=39943cd567b11b83cd66376f31e5a312dd126da4X24;highlight_room=",-81.50851518,28.37526425,This Lake Buena Vista hotel is located inside the Walt Disney World® Resort and offers a free transport service to the Walt Disney World® theme parks.,"1805 Hotel Plaza Boulevard, Lake Buena Vista, Orlando, FL 32830, United States of America",1213
20023488,"Orlando, Florida, USA",1813,city,182596,4,7.8,4,48,Hilton Orlando Buena Vista Palace - Disney Springs Area,"http://www.booking.com/hotel/us/buena-vista-palace-spa.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=eac4cd41dc62fd918285ee3d7d2cd06237525be8X48;highlight_room=",-81.51390105,28.3746063,"Located within Walt Disney World Resort and providing free theme park transfer service, this family-friendly hotel features a swimming pool and several on-site restaurants.","1900 Buena Vista Drive, Lake Buena Vista, Orlando, FL 32830, United States of America",1504
20023488,"Orlando, Florida, USA",1813,city,183616,3,8.4,12,175,Comfort Suites Downtown Orlando,"http://www.booking.com/hotel/us/comfort-suites-downtown-orlando.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=998814c5f41835fc23cd07d88eb9059993b00975X175;highlight_room=",-81.3732487,28.57370336,"The Comfort Suites Downtown Orlando is located opposite Florida Hospital, 700 metres from the Orlando Science Center, and 1.7 km from the Orlando Museum of Art.","2416 North Orange Avenue, Orlando, FL 32804, United States of America",173
20023488,"Orlando, Florida, USA",1813,city,187901,4,8.8,4,51,Hilton Orlando Bonnet Creek,"http://www.booking.com/hotel/us/hilton-orlando-bonnet-creek.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=eac4cd41dc62fd918285ee3d7d2cd06237525be8X51;highlight_room=",-81.53434485,28.35600341,"Located adjacent to Walt Disney World Resort, this hotel is nestled on a 482-acre nature preserve and offers free transportation to and from Disney theme parks.","14100 Bonnet Creek Resort Lane, Lake Buena Vista, Orlando, FL 32821, United States of America",559
20023488,"Orlando, Florida, USA",1813,city,188119,3,8.8,10,142,The Point Orlando Resort,"http://www.booking.com/hotel/us/the-point-orlando-resort.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=7effefe1fba3998f04f4d47e4342235e8168159bX142;highlight_room=",-81.46225512,28.45670321,"Located just 800 metres from International Drive, The Point Orlando Resort offers shuttle service to local theme parks, an on-site bar, and a restaurant.","7389 Universal Boulevard, Orlando, FL 32819, United States of America",738
20023488,"Orlando, Florida, USA",1813,city,188333,3,5.6,10,148,Altamonte Hotel & Suites,"http://www.booking.com/hotel/us/clarion-inn-suites-orlando-conference-center.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=7effefe1fba3998f04f4d47e4342235e8168159bX148;highlight_room=",-81.39046311,28.66031556,"Placed a short drive from top Orlando attractions, including Disney World, this Altamonte Springs hotel has guestrooms offering microwaves and mini-refrigerators.","230 West State Road 436, Orlando, FL 32714, United States of America",659
20023488,"Orlando, Florida, USA",1813,city,191554,3,7.2,5,61,Ramada Gateway Hotel Kissimmee,"http://www.booking.com/hotel/us/ramada-gateway.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=1f5f9d5b71eb3ec4be5887f9ffaf4c803dc28436X61;highlight_room=",-81.58626437,28.33141673,This Kissimmee hotel offers a free scheduled transfer service to 10.5 km from Walt Disney World (10.5 km) and other area theme parks. Two outdoor pools and a mini-golf course are on site.,"7470 Highway 192 West, Celebration, Orlando, FL 34747, United States of America",1320
20023488,"Orlando, Florida, USA",1813,city,240671,3,6.9,3,42,Allure Resort Orlando,"http://www.booking.com/hotel/us/allure-resort-orlando.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=5ce9dd148d96667525e4e841ca4cbdc41b0e6f08X42;highlight_room=",-81.47234705,28.44370631,"This Orlando hotel is located off Florida's Interstate 4, just 2.4 km from the Orange County Convention Center.","8444 International Drive, Orlando, FL 32819, United States of America",2756
20023488,"Orlando, Florida, USA",1813,city,243526,3,8.9,11,157,Grand Lakes & Lifetime of Vacations Resort,"http://www.booking.com/hotel/us/grand-lakes-lifetime-of-vacation-resort.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=55a095392e6d9e032f0fab1fae3125f93a024d8aX157;highlight_room=",-81.59544021,28.33859725,"This resort in Kissimmee is a 10-minute drive from Walt Disney World theme park. The property features an outdoor pool, tennis court, playground and spacious apartments with fully equipped kitchens.","7770 West Irlo Bronson Memorial Highway, Celebration, Orlando, FL 34746, United States of America",476
20023488,"Orlando, Florida, USA",1813,city,244446,3,7.6,3,41,Coco Key Hotel & Water Park Resort,"http://www.booking.com/hotel/us/coco-key-water-park-resort.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=5ce9dd148d96667525e4e841ca4cbdc41b0e6f08X41;highlight_room=",-81.473279,28.4538286,"Featuring an outdoor waterpark of almost 6,000 m², this Orlando hotel is just 4.8 km from the Universal Orlando Resort. A theme park shuttle service and free Wi-Fi are available.","7400 International Drive, Orlando, FL 32819, United States of America",1617
20023488,"Orlando, Florida, USA",1813,city,244869,3,8.4,12,171,Best Western PLUS Universal Inn,"http://www.booking.com/hotel/us/best-western-universal.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=998814c5f41835fc23cd07d88eb9059993b00975X171;highlight_room=",-81.45693898,28.4813523,This Orlando hotel is located directly across the street from Universal Studios and offers a free shuttle to local theme parks. It also features a games room and outdoor pool.,"5618 Vineland Road, Orlando, FL 32819, United States of America",476
20023488,"Orlando, Florida, USA",1813,city,250113,3,8.3,3,39,Westgate Leisure Resort,"http://www.booking.com/hotel/us/westgate-leisure-resort.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=5ce9dd148d96667525e4e841ca4cbdc41b0e6f08X39;highlight_room=",-81.47071749,28.39452207,"This resort is located within a 10 minutes' drive from SeaWorld Orlando. The property features 2 pools, 2 hot tubs and a fully equipped kitchen in every suite.","6950 Villa De Costa Drive, Orlando, FL 32821, United States of America",272
20023488,"Orlando, Florida, USA",1813,city,256383,4,8.9,1,15,Universal's Loews Royal Pacific Resort,"http://www.booking.com/hotel/us/loews-royal-pacific-resort-at-universal.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=09b37eedb7dfc640e640ee4b88d17332608e40f8X15;highlight_room=",-81.46684572,28.46947309,"Centrally located at Universal Orlando Resort, this resort offers exclusive Early Park Admission to the Wizarding World of Harry Potter™ to ticket-holding guests one hour prior to park opening.","6300 Hollywood Way, Orlando, FL 32819, United States of America",957
20023488,"Orlando, Florida, USA",1813,city,256486,4,9.1,1,2,Universal's Hard Rock Hotel,"http://www.booking.com/hotel/us/hard-rock-at-universal-orlando.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=09b37eedb7dfc640e640ee4b88d17332608e40f8X2;highlight_room=",-81.46449632,28.47755708,"Centrally located at Universal Orlando, this resort offers exclusive unlimited ride access. This allows ticket-holding guests to skip regular lines at Universal theme parks.","5800 Universal Boulevard, Orlando, FL 32819, United States of America",1464
20023488,"Orlando, Florida, USA",1813,city,256506,4,8.9,2,27,Universal's Loews Portofino Bay Hotel,"http://www.booking.com/hotel/us/loews-portofino-bay-at-universal-orlando.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=39943cd567b11b83cd66376f31e5a312dd126da4X27;highlight_room=",-81.4602763,28.4807945,"Located at Universal Orlando Resort, this Mediterranean-inspired resort offers free Wi-Fi and express unlimited ride access.","5601 Universal Boulevard, Orlando, FL 32819, United States of America",420
20023488,"Orlando, Florida, USA",1813,city,262653,3,9.2,7,96,Marriott's Cypress Harbour Villas,"http://www.booking.com/hotel/us/marriott-s-cypress-harbour.html?label=gen173nr-1DCAEoggJCAlhYSDNiBW5vcmVmaMIBiAEBmAExuAEGyAEM2AED6AEB-AECqAID;sid=0e088a816401f8e026640121bd2341bb;ucfs=1;room1=A,A;dest_type=city;dest_id=20023488;srfid=0b1e4c4b14e41d0b40e22f4f81d99353352d9aa9X96;highlight_room=",-81.47329777,28.40220676,"In landscaped grounds around a lake, the Marriott's Cypress Harbor offers luxurious villas with a full kitchen. It is just one mile from Sea World Orlando.","11251 Harbour Villa Road, Orlando, FL 32821, United States of America",300
