cityOriginId,cityOriginName,allProperties,destinationType,propertyId,propertyClass,reviewScore,page,position,propertyOriginName,propertyURL,propertyLatitude,propertyLongitude,hotel_desc,propertyAddress,numberOfReviews
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,256,3.5,3.5,4,138,Radisson Resort Orlando - Celebration,https://www.expedia.com/Disneys-Maingate-East-Hotels-Radisson-Resort-Orlando-Celebration.h256.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830592600&c=a1679c85-2994-4f7f-b944-09da28eb71e9&,28.33647,-81.534655,"This 23-acre resort is 1.5 miles (2.4 kilometers) from <b>Walt Disney World</b> Resort and across from Celebration with its restaurants, shops, cafes and theaters.","2900 Parkway Blvd, Kissimmee, FL, 34747",1472
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,468,3,3.7,4,166,Holiday Inn & Suites Across From Universal Orlando,https://www.expedia.com/Orlando-Hotels-Holiday-Inn-Suites-Across-From-Universal-Orlando.h468.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830592600&c=a1679c85-2994-4f7f-b944-09da28eb71e9&,28.477329,-81.457288,"This family-friendly Orlando hotel is located in the entertainment district, within 2 mi (3 km) of Hollywood Drive-In Golf, <b>Universal Studios Florida</b>™, and <b>Universal’s Islands of Adventure</b>™. Wet 'n Wild and I-Drive 360 are also within 3 mi (5 km).","5905 S Kirkman Rd, Orlando, FL, 32819",467
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,648,2,2.7,5,201,Howard Johnson Inn Tropical Palms Kissimmee,https://www.expedia.com/Disneys-Maingate-East-Hotels-Howard-Johnson-Inn-Tropical-Palms-Kissimmee.h648.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830777134&c=5eb48d13-90e5-43dd-b832-e039b76ffc04&,28.304833,-81.455483,"Situated in Kissimmee, this motel is within a 5-minute walk of 192 Flea Market and Shingle Creek Regional Park. Medieval Times and Osceola Square Mall are also within 1 mi (2 km).","4311 W Vine St -Hwy 192 S Hwy 192 and Bass Rd, Kissimmee, FL, 34746",446
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,702,2.5,3.3,4,173,Baymont Inn and Suites Kissimmee,https://www.expedia.com/Disneys-Maingate-East-Hotels-Baymont-Inn-And-Suites-Kissimmee.h702.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830592600&c=a1679c85-2994-4f7f-b944-09da28eb71e9&,28.303313,-81.44829,This Kissimmee motel is seven miles from <b>Walt Disney World</b> Theme Parks and 16 miles from Orlando International Airport.,"4156 West Vine Street, Kissimmee, FL, 34741",515
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,1264,3,3.6,3,105,"Clarion Inn Lake Buena Vista, a Rosen Hotel",https://www.expedia.com/Orlando-Hotels-Clarion-Inn-Lake-Buena-Vista.h1264.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830436393&c=1111bb30-817f-4ee2-8de8-a701624c650d&,28.387403,-81.499148,"This smoke-free Orlando hotel is 1.5 miles from the <b>Downtown Disney</b> Area and <b>DisneyQuest</b>. SeaWorld is 2.5 miles from the hotel, and Universal Studios Orlando is 6 miles away. With the airport and shopping nearby, getting around is easy.","8442 Palm Pkwy, Orlando, FL, 32836",1602
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,1990,3,3.6,3,94,Hawthorn Suites by Wyndham Orlando International Drive,https://www.expedia.com/Orlando-Hotels-Hawthorn-Suites-By-Wyndham-Orlando-International-Drive.h1990.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830436393&c=1111bb30-817f-4ee2-8de8-a701624c650d&,28.450515,-81.468163,"Located in Sand Lake, this hotel is within a 15-minute walk of Ripley's Believe It or Not and I-Drive 360. Wet 'n Wild and Orange County Convention Center are also within 2 mi (3 km).","7975 Canada Ave, Orlando, FL, 32819",638
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,2754,4,4.5,4,171,Hyatt Regency Orlando International Airport,https://www.expedia.com/Orlando-International-Airport-Hotels-Hyatt-Regency-Orlando-International-Airport.h2754.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830592600&c=a1679c85-2994-4f7f-b944-09da28eb71e9&,28.431231,-81.30518,"An elevator ride away from the airport's shops, restaurants, and day spa, this hotel is within 21 miles of <b>Walt Disney World</b>, SeaWorld, and Universal Studios Orlando.","9300 Jeff Fuqua Boulevard, Orlando, FL, 32827",927
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,2757,3,3.2,5,211,Seralago Hotel & Suites Main Gate East,https://www.expedia.com/Disneys-Maingate-East-Hotels-Seralago-Hotel-Suites-Main-Gate-East.h2757.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830777134&c=5eb48d13-90e5-43dd-b832-e039b76ffc04&,28.332726,-81.511951,"Adjacent to the Old Town amusement park, this hotel is 5 miles from <b>Disney's Hollywood Studios</b>, 7 miles from <b>Epcot</b>, and SeaWorld, and 14 miles from Universal Orlando.","5678 West Irlo Bronson Memorial Hwy, Kissimmee, FL, 34746",3436
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,3169,4.5,4.7,3,108,The Villas of Grand Cypress,https://www.expedia.com/Orlando-Hotels-The-Villas-Of-Grand-Cypress.h3169.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830436393&c=1111bb30-817f-4ee2-8de8-a701624c650d&,28.405897,-81.528661,"This 1,500 acre family friendly resort features spacious suites and 1 - 4 bedroom villas. The property offers a great range of amenities, including 2 pools, 3 restaurants, complimentary scheduled transportation to the theme parks and the outlet mall as well as 45 holes of Jack Nicklaus signature design golf.","One North Jacaranda St, Orlando, FL, 32836",437
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,3832,3,3.7,2,62,Avanti International Resort,https://www.expedia.com/International-Drive-Hotels-Avanti-International-Resort.h3832.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830315674&c=0e672583-0ab8-4560-b811-f88da5442c7d&,28.439032,-81.47157,This hotel is within 3 miles of SeaWorld and Universal Studios and 8 miles from <b>Walt Disney World</b> Resort.,"8738 International Dr, Orlando, FL, 32819",1425
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,3910,3.5,4.1,1,4,Buena Vista Suites,https://www.expedia.com/Orlando-Hotels-Buena-Vista-Suites.h3910.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830145800&c=c6455d20-0354-47e9-bebd-51d55ceef93b&,28.357377,-81.494643,"This Orlando hotel is a short shuttle ride from <strong>Walt Disney World</strong> Resort, and less than 10 minutes from SeaWorld, Universal Studios, and other theme parks.","8203 World Center Dr, Orlando, FL, 32821",1448
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,5106,3,3.5,5,178,Legacy Vacation Resorts-Orlando,https://www.expedia.com/Disneys-Maingate-East-Hotels-Legacy-Vacation-Resorts-Orlando.h5106.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830777134&c=5eb48d13-90e5-43dd-b832-e039b76ffc04&,28.329881,-81.489634,"This family-friendly condominium resort is located in the city center, within 2 mi (3 km) of Capone's Dinner Show, Fun Spot America, and Lake Buena Vista Factory Stores. Old Town and Falcon's Fire Golf Club are also within 3 mi (5 km).","2800 N Poinciana Blvd, Kissimmee, FL, 34746",490
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,5398,3.5,3.8,4,169,DoubleTree by Hilton at the Entrance to Universal Orlando,https://www.expedia.com/Orlando-Hotels-DoubleTree-By-Hilton-At-The-Entrance-To-Universal-Orlando.h5398.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830592600&c=a1679c85-2994-4f7f-b944-09da28eb71e9&,28.477995,-81.457445,"This official Universal Partner hotel is a half-mile from Universal Orlando, 6 miles from SeaWorld and Wet ‘n Wild, and 14 miles from <b>Walt Disney World</b> Resort.","5780 Major Blvd, Orlando, FL, 32819",1161
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,5766,2,2.9,4,174,Blue Inn Lake Buena Vista South,https://www.expedia.com/Disneys-Maingate-East-Hotels-Blue-Inn-Lake-Buena-Vista-South.h5766.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830592600&c=a1679c85-2994-4f7f-b944-09da28eb71e9&,28.335212,-81.481279,"Situated in Kissimmee, this hotel is 1.2 mi (1.9 km) from Capone's Dinner Show and within 3 mi (5 km) of Lake Buena Vista Factory Stores and Fun Spot America. Old Town and Medieval Times are also within 3 mi (5 km).","4970 Kyngs Heath Rd, Kissimmee, FL, 34746",381
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,6315,4,4.1,7,277,Holiday Inn Club Vacations at Orange Lake Resort,https://www.expedia.com/Disneys-Maingate-West-Hotels-Holiday-Inn-Club-Vacations-At-Orange-Lake-Resort.h6315.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481831097406&c=30e85af8-b1be-47fb-a821-4e9cd510a85b&,28.347126,-81.623788,"This family-friendly vacation resort is located next door to <B>Walt Disney World Resort</B>, 3 miles from <B>Walt Disney World</B> Theme Parks, 13 miles from SeaWorld, and 17 miles from Universal Orlando.","8505 W Irlo Bronson Memorial Hwy, Kissimmee, FL, 34747",1678
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,7031,2.5,3.2,4,162,Quality Inn Orlando Airport,https://www.expedia.com/Orlando-International-Airport-Hotels-Quality-Inn-Orlando-Airport.h7031.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830592600&c=a1679c85-2994-4f7f-b944-09da28eb71e9&,28.451408,-81.350129,"Situated near the airport, this hotel is 2.2 mi (3.6 km) from Oak Ridge Gun Range and 2.8 mi (4.6 km) from Florida Mall. Lake Conway is 2.8 mi (4.6 km) away.","2601 Mccoy Rd, Orlando, FL, 32809",465
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,7233,3,4.4,3,118,Orbit One Vacation Villas by Diamond Resorts,https://www.expedia.com/Disneys-Maingate-West-Hotels-Orbit-One-Vacation-Villas-By-Diamond-Resorts.h7233.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830436393&c=1111bb30-817f-4ee2-8de8-a701624c650d&,28.334698,-81.592519,"Situated in the suburbs, this hotel is 2.2 mi (3.5 km) from <b>Disney's Animal Kingdom</b>® Theme Park and within 6 mi (10 km) of <b>Disney's Hollywood Studios</b>® and Disney's Winter Summerland Miniature Golf Course. ESPN Wide World of Sports and Braves Spring Training are also within 6 mi (10 km).","2950 Entry Point Blvd, Kissimmee, FL, 34747",516
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,7581,2.5,3.2,2,81,"Enclave Hotel & Suites Orlando, a staySky Hotel & Resort",https://www.expedia.com/Orlando-Hotels-Enclave-Hotel-Suites-Orlando.h7581.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830315674&c=0e672583-0ab8-4560-b811-f88da5442c7d&,28.456016,-81.468601,"Overlooking Sand Lake, this hotel is within 3 miles of Universal Studios and the convention center, 4 miles from SeaWorld, and 8 miles from the <b>Downtown Disney</b> Area.","6165 Carrier Dr, Orlando, FL, 32819",618
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,7855,3,3.7,5,206,Holiday Inn Orlando SW - Celebration Area,https://www.expedia.com/Disneys-Maingate-East-Hotels-Holiday-Inn-Orlando-SW-Celebration-Area.h7855.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830777134&c=5eb48d13-90e5-43dd-b832-e039b76ffc04&,28.332942,-81.512784,"Holiday Inn Orlando SW - Celebration Area is 2.5 miles from <b>Walt Disney World</b> Resort, 5 miles from Medieval Times Dinner Show, and 10 miles from SeaWorld. Old Town Shopping and Entertainment complex is across the street.","5711 W Irlo Bronson Memorial Hwy, Kissimmee, FL, 34746",504
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,8138,2,3.2,9,374,Travelodge Suites East Gate Orange,https://www.expedia.com/Disneys-Maingate-East-Hotels-Travelodge-Suites-East-Gate-Orange.h8138.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481831358983&c=355a7912-7d30-4c7f-aa26-0946b9e108ff&,28.332976,-81.499648,"This family-friendly Kissimmee hotel is within 2 mi (3 km) of Fun Spot America, Old Town, and Lake Buena Vista Factory Stores. Falcon's Fire Golf Club and Capone's Dinner Show are also within 3 mi (5 km).","5399 West Irlo Bronson 535 and 192, Kissimmee, FL, 34746",459
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,8433,3.5,4.3,1,43,Sheraton Suites Orlando Airport,https://travelads.hlserve.com/TravelAdsService/v3/Hotels/TravelAdClickRedirect?trackingData=Cmp-rCGCmSkaPvPXoN4tDZJX0aCiBuoKTc08mNN1fySDa9c59Z0iAfS0bf4TwHAtDeR2N5iYFsloxB50aO8xODLJVifpJ+S/d+Nj5Fj8dylz3QCs7bnE+93se94SmDFtD0gwEq4MvlH/LVV4NEdXEmggq+kGa1cRcGyGfu13kt5A2x7Wg11Wlpe3S8sMaiyHQ0vHOOPKyikjJm+bww/bQNSTWQeBSHJBr4fdM90fNsw4FcpB+RDMnVQhtETUiUWLdMITboTchYU2zV+zkmj7kA9xPkU3OOzx/xsVWFiMBm/wuzj3b3Spt9N+1o05LGQGgRFBnN/SJw1fV6VlzY/8xyifI382mlkxGatgSSiSenpv9+J3qEiS7DP8xENMYe2skIFgYq2TvwHZLJJiBxMY0Kcv57n3PMzrABdecKpGxQ/SAJa04VHUB+pFEcRf02iboredWn6Gv48hkOipmcJSM/WldDwB4Tu4Zxi11l7/74e7hv4iznm/Sps7LkvZzZvYiC0rCgcRauMdOo2KqRy1hjYG9XEVBVd33YfSdeOnxKywm04BmFX5dpFsAsHBf/GXXo/R5LSvqy96qyeE0NuiTcKQSbxY+ckFGaipP12hVU+qjGpDW8ZU15i9/qXkufhKOccTdIQfjao549Fv6RuQ7kCi4QBu7nnd0eBnesImSNx7MGTP39VFkUWQvokvvjZqhBsz3iOY4efL7YJYG+n4OzKvf/HLSCo9ylSYpfzCqK3i03+ccuLpRnvn3dVRDshte0feqXbXn4vZH1gUNYnm3GINhX4wiK/GFy0gW13g+dqLIwuz1B/8zDpFvtdGH4qhc/FSgk4mNBWhMstR53E/1aSGLL2Htg0F6qUfSNIKjMy5cw463VYkU1ZmJQ8UPbbxFyBEsQh0w/z3GjA31Y6g6rLmR6z1PNncoF25aJKmU786HzOkOXo+vQvIJrP4goEaXjxbBCy+YnZXxS7ruyjMdblSQCDPY7tA2NF/zemqofd2hJZHRb+vaDPzE/N7Scg23z6cLOvhltTrM+TfKb301Dnc7GWocN+WjSce+mZ+H04xG0Lc6YPii4YqOzS6bnA3TukL/OtvZG/hTOgqTQjv1vvdH4aQGx3liKkHZ20+c4rUFapLOHNNdroPBg==&rank=3&testVersionOverride=9662.36494.1%2C12564.46267.0&destinationUrl=https%3A%2F%2Fwww.expedia.com%2FOrlando-International-Airport-Hotels-Sheraton-Suites-Orlando-Airport.h8433.Hotel-Information%3Fchkin%3D12%252F15%252F2016%26chkout%3D12%252F16%252F2016%26rm1%3Da2%26hwrqCacheKey%3D70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830145800%26c%3Dc6455d20-0354-47e9-bebd-51d55ceef93b%26&candidateHmGuid=6c429438-e73d-4957-a828-bb75d25a4673&beaconIssued=2016-12-15T19:27:38,28.456375,-81.307386,"Situated near the airport, this hotel is 2 mi (3.2 km) from Orlando Watersports Complex and within 6 mi (10 km) of Ventura Country Club and Oak Ridge Gun Range. Florida Mall and Lake Conway are also within 9 mi (15 km).","7550 Augusta National Dr, Orlando, FL, 32822",597
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,8471,3.5,4.2,7,269,Sheraton Orlando North Hotel,https://www.expedia.com/North-Orlando-Hotels-Sheraton-Orlando-North-Hotel.h8471.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481831097406&c=30e85af8-b1be-47fb-a821-4e9cd510a85b&,28.632999,-81.391052,"Located in the Maitland Center office park, Sheraton Orlando North Hotel is less than 5 miles from the Altamonte Mall, with complimentary shuttle service available. Downtown Orlando is 6 miles away.","600 N Lake Destiny Dr, Maitland, FL, 32751",446
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,8892,3,3.7,1,30,Rosen Inn at Pointe Orlando,https://www.expedia.com/International-Drive-Hotels-Rosen-Inn-At-Pointe-Orlando.h8892.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830145800&c=c6455d20-0354-47e9-bebd-51d55ceef93b&,28.433898,-81.47213,"Set directly on International Drive, this Orlando hotel is just a short walk from the Orange County Convention Center. The hotel is also in close proximity to SeaWorld Orlando, Universal Studios Florida, and <b>Walt Disney World</b>.","9000 International Drive, Orlando, FL, 32819",614
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,9181,2.5,3.2,7,274,Quality Suites,https://www.expedia.com/International-Drive-Hotels-Quality-Suites.h9181.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481831097406&c=30e85af8-b1be-47fb-a821-4e9cd510a85b&,28.430306,-81.475095,"Minutes from all major Orlando attractions, this hotel is within 3 miles of SeaWorld and within 6 miles of the <b>Downtown Disney</b> Area. <b>Epcot</b>, <b>Disney's Hollywood Studios</b>, and <b>Magic Kingdom</b> Park are within 12 miles.","9350 Turkey Lake Rd, Orlando, FL, 32819",862
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,9574,4.5,4.5,3,116,Hyatt Regency Orlando,https://www.expedia.com/International-Drive-Hotels-Hyatt-Regency-Orlando.h9574.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830436393&c=1111bb30-817f-4ee2-8de8-a701624c650d&,28.42727,-81.469427,"Located on International Drive, this resort is adjacent to the convention center, 2 miles from SeaWorld, within 4 miles of Universal Studios and Islands of Adventure, and 7 miles from <b>Downtown Disney</b> Area.","9801 International Dr, Orlando, FL, 32819",2463
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,9665,3,4.1,3,130,Courtyard by Marriott Lake Buena Vista at Vista Centre,https://www.expedia.com/Orlando-Hotels-Courtyard-By-Marriott-Lake-Buena-Vista-At-Vista-Centre.h9665.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830436393&c=1111bb30-817f-4ee2-8de8-a701624c650d&,28.385735,-81.502502,"1 mile from <b>Walt Disney World</b> Resort, this Orlando hotel offers complimentary shuttles to <b>Magic Kingdom</b> Park, <b>Epcot</b>, <b>Disney's Animal Kingdom</b> Theme Park, and <b>Disney's Hollywood Studios</b>.","8501 Palm Pkwy, Orlando, FL, 32836",774
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,9711,4,4.1,4,145,Walt Disney World Swan,https://www.expedia.com/Lake-Buena-Vista-Hotels-Walt-Disney-World-Swan.h9711.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830592600&c=a1679c85-2994-4f7f-b944-09da28eb71e9&,28.364007,-81.559448,"Adjacent to the restaurants, shops, and entertainment of <b>Disney's BoardWalk</b>, this resort offers exclusive <b>Walt Disney World</b> Resort benefits such as <b>Extra Magic Hours</b> and <b>FastPass</b>+ access 60 days in advance. SeaWorld and Universal studios are 14 miles away.","1200 Epcot Resort Blvd, Lake Buena Vista, FL, 32830",1556
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,10102,3,3.4,1,39,Celebration Suites at Old Town,https://www.expedia.com/Disneys-Maingate-East-Hotels-Celebration-Suites-At-Old-Town.h10102.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830145800&c=c6455d20-0354-47e9-bebd-51d55ceef93b&,28.332729,-81.517824,"Located less than 2 miles from <b>Walt Disney World</b> Resort, this hotel is also within 12 miles of SeaWorld and Universal Studios.","5820 W Irlo Bronson Memorial Hwy, Kissimmee, FL, 34746",952
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,11308,3,3.8,2,48,Rosen Inn International,https://www.expedia.com/Orlando-Hotels-Rosen-Inn-International.h11308.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830315674&c=0e672583-0ab8-4560-b811-f88da5442c7d&,28.452879,-81.470849,"Located in Sand Lake, this hotel is within a 15-minute walk of Titanic the Experience and I-Drive 360. Wet 'n Wild and Orange County Convention Center are also within 2 mi (3 km).","7600 International Drive, Orlando, FL, 32819",781
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,11312,4,4.1,4,161,Orlando World Center Marriott,https://www.expedia.com/Orlando-Hotels-Orlando-World-Center-Marriott.h11312.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830592600&c=a1679c85-2994-4f7f-b944-09da28eb71e9&,28.360086,-81.508582,"Located less than 2 miles from <b>Walt Disney World</b>, this sprawling Marriott resort is 2 miles from the <b>Downtown Disney</b> Area, 5.5 miles from SeaWorld, and 10 miles from Universal Orlando.","8701 World Center Dr, Orlando, FL, 32821",670
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,11432,4,4.3,4,147,Rosen Centre Hotel,https://www.expedia.com/International-Drive-Hotels-Rosen-Centre-Hotel.h11432.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830592600&c=a1679c85-2994-4f7f-b944-09da28eb71e9&,28.42553,-81.464421,"Located 2 miles from SeaWorld, the 24-story Rosen Centre Hotel is 5 miles from Universal Studios and within 7 miles of the shops, restaurants, and nightlife of the <b>Downtown Disney</b> Area.","9840 International Dr, Orlando, FL, 32819",510
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,11652,4,4.1,7,285,Hilton Orlando Lake Buena Vista - Disney Springs™ Area,https://www.expedia.com/Lake-Buena-Vista-Hotels-Hilton-Orlando-Lake-Buena-Vista-Disney-SpringsTM-Area.h11652.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481831097406&c=30e85af8-b1be-47fb-a821-4e9cd510a85b&,28.373878,-81.511337,"Located on 23 acres across the street from <b>Disney Springs™</b>, this 10-story hotel in Lake Buena Vista offers continuous shuttle service to all the <b>Walt Disney World</b> Parks.","1751 Hotel Plaza Blvd, Lake Buena Vista, FL, 32830",1632
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,11773,2.5,3.1,6,233,Econo Lodge Inn & Suites Near Florida Mall,https://www.expedia.com/International-Drive-Hotels-Econo-Lodge-Inn-Suites-Near-Florida-Mall.h11773.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830942838&c=44495c26-2779-4e68-8b74-3a668e6c8ca9&,28.438795,-81.404098,"Located in the heart of Orlando, this hotel is 1.1 mi (1.8 km) from Florida Mall and 2.1 mi (3.4 km) from Theme Park Connection. <b>SeaWorld</b>® Orlando and Discovery Cove are also within 6 mi (10 km).","8700 S Orange Blossom Trl, Orlando, FL, 32809",601
178294,"Orlando (and vicinity), Florida, United States of America",3165,MULTICITY,11993,4,3.7,1,5,Sheraton Lake Buena Vista Resort,https://www.expedia.com/Orlando-Hotels-Sheraton-Lake-Buena-Vista-Resort.h11993.Hotel-Information?chkin=12%2F15%2F2016&chkout=12%2F16%2F2016&rm1=a2&hwrqCacheKey=70a08fc3-33e2-4fae-b471-834df9e0d120HWRQ1481830145800&c=c6455d20-0354-47e9-bebd-51d55ceef93b&,28.386596,-81.506226,"Adjacent to shops and restaurants, this six-story Orlando hotel is close to <b>Disney Springs</b>, within 4 miles of SeaWorld and within 8 miles of <b>Epcot</b>, <b>Disney's Hollywood Studios</b>, the <b>Magic Kingdom</b> Park, and Universal.","12205 S Apopka Vineland Rd, Orlando, FL, 32836",1321
